Job Title,Company,Location,Salary,Apply Link
Sr. Data Analyst,Bottomline,Bengaluru,₹2L - ₹7L,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1014&ao=1136043&s=58&guid=0000018ee869b533a630990792b61dc2&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_fa23aae2&cb=1713296226292&jobListingId=1009209366937&jrtk=5-yul1-0-1hrk6jdkqipaj800-a23b5722c568cd46
Data Quality Analyst,Sciens Technologies,Hyderābād,₹3L,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1015&ao=1136043&s=58&guid=0000018ee869b533a630990792b61dc2&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_b927632a&cb=1713296226294&jobListingId=1009205203195&jrtk=5-yul1-0-1hrk6jdkqipaj800-19f822036a0df288
Junior Data Analyst,OPK eServices,Gurgaon,₹4L - ₹7L,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1016&ao=1136043&s=58&guid=0000018ee869b533a630990792b61dc2&src=GD_JOB_AD&t=SR&vt=w&cs=1_0d9c6e3b&cb=1713296226291&jobListingId=1009103497187&jrtk=5-yul1-0-1hrk6jdkqipaj800-3b9fe4a3c848f344
Process Developer– Data Analyst,Marktine Technology Solutions,Remote,N/A,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1017&ao=1136043&s=58&guid=0000018ee869b533a630990792b61dc2&src=GD_JOB_AD&t=SR&vt=w&cs=1_3b25b264&cb=1713296226291&jobListingId=1008252717859&jrtk=5-yul1-0-1hrk6jdkqipaj800-87842db502364be4
"Paid Media Analyst (Remote, USA)",Tventurer Pvt Ltd (Team-91.com),Remote,₹40T - ₹80T,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1018&ao=1136043&s=58&guid=0000018ee869b533a630990792b61dc2&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_eded5e97&cb=1713296226292&jobListingId=1009140870573&jrtk=5-yul1-0-1hrk6jdkqipaj800-538c0c46db56bf57
Data Analyst,HotelHub,Bengaluru,₹5L - ₹8L,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1019&ao=1136043&s=58&guid=0000018ee869b533a630990792b61dc2&src=GD_JOB_AD&t=SR&vt=w&cs=1_91cda51a&cb=1713296226291&jobListingId=1009200657425&jrtk=5-yul1-0-1hrk6jdkqipaj800-58b6bb6711ae8f06
ESG/Sustainable Investing Data Analyst - Associate,JPMorgan Chase & Co,India,N/A,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1020&ao=1136043&s=58&guid=0000018ee869b533a630990792b61dc2&src=GD_JOB_AD&t=SR&vt=w&cs=1_25d7cff9&cb=1713296226291&jobListingId=1009234023621&jrtk=5-yul1-0-1hrk6jdkqipaj800-4f25aba7a89fc4ec
Data Analyst(BI),Tax Genie,Mumbai,₹2L - ₹4L,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1021&ao=1136043&s=58&guid=0000018ee869b533a630990792b61dc2&src=GD_JOB_AD&t=SR&vt=w&cs=1_69616f56&cb=1713296226291&jobListingId=1007650737696&jrtk=5-yul1-0-1hrk6jdkqipaj800-33c7b592e90f5078
Data Analyst AssociateZobello,Zobello,Delhi,N/A,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1022&ao=1136043&s=58&guid=0000018ee869b533a630990792b61dc2&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_bb917a36&cb=1713296226293&jobListingId=1005712619984&jrtk=5-yul1-0-1hrk6jdkqipaj800-8bd0fa87a01c3ef5
Web Tracking Analyst,Statfinity Pvt. Ltd.,Remote,₹28T - ₹55T,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1023&ao=1136043&s=58&guid=0000018ee869b533a630990792b61dc2&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_88e87572&cb=1713296226293&jobListingId=1009094985192&jrtk=5-yul1-0-1hrk6jdkqipaj800-1f95e25f566ecd36
Associate Research Analyst,IndustryARC,Remote,₹2L,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1024&ao=1136043&s=58&guid=0000018ee869b533a630990792b61dc2&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_a1ba7f2a&cb=1713296226293&jobListingId=1009098659027&jrtk=5-yul1-0-1hrk6jdkqipaj800-610cf49efbc90c43
Data Analyst,Ipsos Zrt.,Bengaluru,₹7L - ₹8L,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1025&ao=1136043&s=58&guid=0000018ee869b533a630990792b61dc2&src=GD_JOB_AD&t=SR&vt=w&cs=1_936bd2c8&cb=1713296226293&jobListingId=1009145403550&jrtk=5-yul1-0-1hrk6jdkqipaj800-47a1cbbcaf2f225c
Data Analyst,Zapcom Group,India,N/A,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1026&ao=1136043&s=58&guid=0000018ee869b533a630990792b61dc2&src=GD_JOB_AD&t=SR&vt=w&cs=1_c31ab399&cb=1713296226291&jobListingId=1007905780375&jrtk=5-yul1-0-1hrk6jdkqipaj800-5bd1651dfbdda185
Reference Data Specialist - Operations Analyst,JPMorgan Chase & Co,Bengaluru,₹6L - ₹7L,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1027&ao=1136043&s=58&guid=0000018ee869b533a630990792b61dc2&src=GD_JOB_AD&t=SR&vt=w&cs=1_1672b44b&cb=1713296226292&jobListingId=1009212253314&jrtk=5-yul1-0-1hrk6jdkqipaj800-6e0bfcdd0306e798
Data Analyst / Python,Saaki Argus & Averil Consulting,Chennai,₹4L - ₹5L,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1028&ao=1136043&s=58&guid=0000018ee869b533a630990792b61dc2&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_bc16f723&cb=1713296226293&jobListingId=1009174612126&jrtk=5-yul1-0-1hrk6jdkqipaj800-762a1725cc94894e
Data Analyst,Brand Invent,Gurgaon,₹2L - ₹4L,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1029&ao=1136043&s=58&guid=0000018ee869b533a630990792b61dc2&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_f24509e1&cb=1713296226293&jobListingId=1009149855784&jrtk=5-yul1-0-1hrk6jdkqipaj800-6e44a042e24177a9
Sales Data Analyst,Otrix Life Science,Ahmedabad,₹3L - ₹6L,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1030&ao=1136043&s=58&guid=0000018ee869b533a630990792b61dc2&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_70fbda71&cb=1713296226293&jobListingId=1008915600243&jrtk=5-yul1-0-1hrk6jdkqipaj800-4d33caca40968b43
BI Analyst,Pepper Advantage,Pune,₹5L - ₹9L,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1101&ao=1136043&s=58&guid=0000018ee869c9c4a56b675973ee986e&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_c42bcba3&cb=1713296231344&jobListingId=1008687048007&jrtk=5-yul1-0-1hrk6jii5jqu0800-348951cdad8875d0
Senior Data Analyst,Ouro,Noida,₹4L - ₹7L,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1102&ao=1136043&s=58&guid=0000018ee869c9c4a56b675973ee986e&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_c091d237&cb=1713296231345&jobListingId=1009211532348&jrtk=5-yul1-0-1hrk6jii5jqu0800-be62671338eb8bbe
Data Analyst,MSX INTERNATIONAL,Gurgaon,N/A,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1103&ao=1136043&s=58&guid=0000018ee869c9c4a56b675973ee986e&src=GD_JOB_AD&t=SR&vt=w&cs=1_77ae5408&cb=1713296231343&jobListingId=1009159004895&jrtk=5-yul1-0-1hrk6jii5jqu0800-d9c16dafe4662145
Business Data Analyst | QA - WFH,Uplers,Remote,₹2L,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1104&ao=1136043&s=58&guid=0000018ee869c9c4a56b675973ee986e&src=GD_JOB_AD&t=SR&vt=w&cs=1_30cbb621&cb=1713296231343&jobListingId=1009210438695&jrtk=5-yul1-0-1hrk6jii5jqu0800-19a179c6f8dc9514
Business Analyst,Wattmonk Technologies Private Limited,Gurgaon,₹4L - ₹5L,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1105&ao=1136043&s=58&guid=0000018ee869c9c4a56b675973ee986e&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_d646c96f&cb=1713296231346&jobListingId=1009228238953&jrtk=5-yul1-0-1hrk6jii5jqu0800-ac69fbfd2c8e2e81
Senior Data Analyst,MongoDB,Gurgaon,₹5L - ₹11L,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1106&ao=1136043&s=58&guid=0000018ee869c9c4a56b675973ee986e&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_a65a347b&cb=1713296231346&jobListingId=1009194468553&jrtk=5-yul1-0-1hrk6jii5jqu0800-5d42169943e8b984
Business Analyst,Leuwint technologies,Remote,N/A,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1107&ao=1136043&s=58&guid=0000018ee869c9c4a56b675973ee986e&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_39854578&cb=1713296231346&jobListingId=1009201601091&jrtk=5-yul1-0-1hrk6jii5jqu0800-2c8b2e8b8961aa8a
Data Analyst,Magic Infomedia,Delhi,N/A,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1108&ao=1136043&s=58&guid=0000018ee869c9c4a56b675973ee986e&src=GD_JOB_AD&t=SR&vt=w&cs=1_95a35ef3&cb=1713296231344&jobListingId=1008167819600&jrtk=5-yul1-0-1hrk6jii5jqu0800-83b315aec03bf359
"Senior Analyst, Analytics and Insights",GitLab,Remote,N/A,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1109&ao=1136043&s=58&guid=0000018ee869c9c4a56b675973ee986e&src=GD_JOB_AD&t=SR&vt=w&cs=1_d563ab8c&cb=1713296231344&jobListingId=1009238158308&jrtk=5-yul1-0-1hrk6jii5jqu0800-5393fe59606d73b0
Data Quality Analyst,Sagan,Bengaluru,₹3L - ₹7L,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1110&ao=1136043&s=58&guid=0000018ee869c9c4a56b675973ee986e&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_58ea879f&cb=1713296231346&jobListingId=1009232478204&jrtk=5-yul1-0-1hrk6jii5jqu0800-9b36dbea8bf2694b
Data Analyst Trainer,Excelr Solutions,BTM 16th Main,₹5L - ₹9L,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1111&ao=1136043&s=58&guid=0000018ee869c9c4a56b675973ee986e&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_daee5807&cb=1713296231347&jobListingId=1009084272893&jrtk=5-yul1-0-1hrk6jii5jqu0800-91f53856760611ed
Business Analyst,Lenskart,Bengaluru,₹3L - ₹6L,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1112&ao=1136043&s=58&guid=0000018ee869c9c4a56b675973ee986e&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_b05a917c&cb=1713296231347&jobListingId=1009156661576&jrtk=5-yul1-0-1hrk6jii5jqu0800-8c0a9cfea20b3d91
Risk Data Management - AML Analyst,Northern Trust Corp.,Bengaluru,₹9L - ₹10L,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1113&ao=1136043&s=58&guid=0000018ee869c9c4a56b675973ee986e&src=GD_JOB_AD&t=SR&vt=w&cs=1_8d97f297&cb=1713296231344&jobListingId=1009221381952&jrtk=5-yul1-0-1hrk6jii5jqu0800-80795b885b3484bd
Risk Advisory Anti-Money Laundering (Compliance and Remediation) Analyst,KPMG,Bengaluru,₹3L - ₹6L,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1114&ao=1136043&s=58&guid=0000018ee869c9c4a56b675973ee986e&src=GD_JOB_AD&t=SR&vt=w&cs=1_d10fdf32&cb=1713296231344&jobListingId=1009238695802&jrtk=5-yul1-0-1hrk6jii5jqu0800-6a33726dca9c46c5
Data Analyst,Write Your Destiny Consultancy Services,Bengaluru,₹10L - ₹16L,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1115&ao=1136043&s=58&guid=0000018ee869c9c4a56b675973ee986e&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_fcd62b67&cb=1713296231347&jobListingId=1009234018442&jrtk=5-yul1-0-1hrk6jii5jqu0800-d415718ad6f6a024
Software and Clinical Data Analyst,Johnson & Johnson,Mumbai,₹5L - ₹9L,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1116&ao=1136043&s=58&guid=0000018ee869c9c4a56b675973ee986e&src=GD_JOB_AD&t=SR&vt=w&cs=1_83047a10&cb=1713296231345&jobListingId=1009239228033&jrtk=5-yul1-0-1hrk6jii5jqu0800-d4a73a26d6c9c974
Senior Data Analyst,Revnomix Solutions,Pune,₹2L - ₹4L,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1117&ao=1136043&s=58&guid=0000018ee869c9c4a56b675973ee986e&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_7a27ff46&cb=1713296231347&jobListingId=1009194001400&jrtk=5-yul1-0-1hrk6jii5jqu0800-332cdbb59d3849e6
Technical Data Analyst,Addepar,Pune,₹4L - ₹9L,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1118&ao=1136043&s=58&guid=0000018ee869c9c4a56b675973ee986e&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_62fe77e6&cb=1713296231347&jobListingId=1008909940140&jrtk=5-yul1-0-1hrk6jii5jqu0800-fc4cc4165c3cda26
Business Analyst,Resource Tree,Hyderābād,₹4L - ₹10L,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1119&ao=1136043&s=58&guid=0000018ee869c9c4a56b675973ee986e&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_cac7253a&cb=1713296231347&jobListingId=1009234029896&jrtk=5-yul1-0-1hrk6jii5jqu0800-1842d9065357ca97
Data Analyst,Highspot,Hyderābād,₹3L - ₹8L,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1120&ao=1136043&s=58&guid=0000018ee869c9c4a56b675973ee986e&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_866e4d02&cb=1713296231347&jobListingId=1009205676203&jrtk=5-yul1-0-1hrk6jii5jqu0800-00e62fedf983b0a9
Data Analyst,Next Education,Hyderābād,₹3L - ₹5L,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1121&ao=1136043&s=58&guid=0000018ee869c9c4a56b675973ee986e&src=GD_JOB_AD&t=SR&vt=w&cs=1_516c8a89&cb=1713296231345&jobListingId=1009076380402&jrtk=5-yul1-0-1hrk6jii5jqu0800-f9571e33e55d65b9
Research Analyst,Informa Tech,Bengaluru,₹4L - ₹6L,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1122&ao=1136043&s=58&guid=0000018ee869c9c4a56b675973ee986e&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_f22edcdf&cb=1713296231347&jobListingId=1008986205664&jrtk=5-yul1-0-1hrk6jii5jqu0800-d25dc087be8e2d45
Junior Data Analyst,Times World Information Technology,Thiruvananthapuram,₹3L - ₹8L,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1123&ao=1136043&s=58&guid=0000018ee869c9c4a56b675973ee986e&src=GD_JOB_AD&t=SR&vt=w&cs=1_742cc872&cb=1713296231347&jobListingId=1009182482974&jrtk=5-yul1-0-1hrk6jii5jqu0800-e944d46a155869ac
Regulatory Reporting - Analyst,JPMorgan Chase & Co,India,N/A,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1124&ao=1136043&s=58&guid=0000018ee869c9c4a56b675973ee986e&src=GD_JOB_AD&t=SR&vt=w&cs=1_9e7907cf&cb=1713296231347&jobListingId=1009230767828&jrtk=5-yul1-0-1hrk6jii5jqu0800-9cccaf8209d95bb5
Data Source Analyst 3,HireRight,Remote,N/A,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1125&ao=1136043&s=58&guid=0000018ee869c9c4a56b675973ee986e&src=GD_JOB_AD&t=SR&vt=w&cs=1_60468232&cb=1713296231347&jobListingId=1009196905911&jrtk=5-yul1-0-1hrk6jii5jqu0800-cdf6840b0108ce3d
Analyst – Master Data Management,WS Audiology APAC,Bengaluru,₹3L - ₹5L,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1126&ao=1136043&s=58&guid=0000018ee869c9c4a56b675973ee986e&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_10f5580a&cb=1713296231347&jobListingId=1009140710276&jrtk=5-yul1-0-1hrk6jii5jqu0800-06848eab0e1d4ff5
Sr Data Analyst,VARITE INDIA PRIVATE LIMITED,Remote,₹3.00 Per hour,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1127&ao=1136043&s=58&guid=0000018ee869c9c4a56b675973ee986e&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_b7ab3848&cb=1713296231348&jobListingId=1009067218047&jrtk=5-yul1-0-1hrk6jii5jqu0800-2b549a53dfd871b1
Data Analyst - Female,BKS Textiles,Perundurai,N/A,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1128&ao=1136043&s=58&guid=0000018ee869c9c4a56b675973ee986e&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_a113c3c2&cb=1713296231347&jobListingId=1009206896505&jrtk=5-yul1-0-1hrk6jii5jqu0800-e1e0d51e3caa3f70
Web3 Sales Data Analyst,Transak,Bengaluru,₹3L - ₹8L,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1129&ao=1136043&s=58&guid=0000018ee869c9c4a56b675973ee986e&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_da9fa982&cb=1713296231347&jobListingId=1008923527485&jrtk=5-yul1-0-1hrk6jii5jqu0800-5ee5fac1b53e7f8b
Business Analyst Intern,Pococare,Bengaluru,₹13T,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1130&ao=1136043&s=58&guid=0000018ee869c9c4a56b675973ee986e&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_dfc4b1d7&cb=1713296231348&jobListingId=1009222595072&jrtk=5-yul1-0-1hrk6jii5jqu0800-710025355cdf9d15
Risk and Compliance Analyst,Primeindus Fintech Solutions||Indusspay,Bengaluru,₹20T - ₹40T,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1201&ao=1136043&s=58&guid=0000018ee869de5cb4ee43ffd5fd5120&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_89e9e168&cb=1713296236558&jobListingId=1009238512010&jrtk=5-yul1-0-1hrk6jnl4j3vn800-776df13842d75bea
Data Analyst,GFS INFOTECH PVT. LTD.,Hyderābād,₹50T - ₹1L,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1202&ao=1136043&s=58&guid=0000018ee869de5cb4ee43ffd5fd5120&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_5a13e3ca&cb=1713296236558&jobListingId=1009208839090&jrtk=5-yul1-0-1hrk6jnl4j3vn800-05bc11366e270120
Junior Quality Analyst,GemsNY It Solution,Jaipur,₹15T - ₹22T,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1203&ao=1136043&s=58&guid=0000018ee869de5cb4ee43ffd5fd5120&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_ae2e4442&cb=1713296236556&jobListingId=1009234965224&jrtk=5-yul1-0-1hrk6jnl4j3vn800-a8bbc129dd5a77ea
Research Analyst,Talent Corner HR Services Private Limited,Ahmedabad,₹30T,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1204&ao=1136043&s=58&guid=0000018ee869de5cb4ee43ffd5fd5120&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_d21cd201&cb=1713296236556&jobListingId=1009233659543&jrtk=5-yul1-0-1hrk6jnl4j3vn800-cbaeb1551fc96f6f
Data Archivist- Analyst,"Annalect, Omnicom Media Group India Private Limited.",Mumbai,N/A,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1205&ao=1136043&s=58&guid=0000018ee869de5cb4ee43ffd5fd5120&src=GD_JOB_AD&t=SR&vt=w&cs=1_b64e70f7&cb=1713296236555&jobListingId=1009234827828&jrtk=5-yul1-0-1hrk6jnl4j3vn800-3789838783d4791b
Valuation Analyst,Olous,Pune,N/A,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1206&ao=1136043&s=58&guid=0000018ee869de5cb4ee43ffd5fd5120&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_b67f71ad&cb=1713296236557&jobListingId=1009226319906&jrtk=5-yul1-0-1hrk6jnl4j3vn800-6e879ceb850df38e
PMT - Data Analyst,Walkaroo International,Coimbatore,₹3L - ₹5L,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1207&ao=1136043&s=58&guid=0000018ee869de5cb4ee43ffd5fd5120&src=GD_JOB_AD&t=SR&vt=w&cs=1_50dd1c67&cb=1713296236556&jobListingId=1009145981708&jrtk=5-yul1-0-1hrk6jnl4j3vn800-eaa0c98e3e6c58ed
Data Analyst,IntouchCX,Hyderābād,₹4L - ₹6L,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1208&ao=1136043&s=58&guid=0000018ee869de5cb4ee43ffd5fd5120&src=GD_JOB_AD&t=SR&vt=w&cs=1_d700ae95&cb=1713296236556&jobListingId=1009222616228&jrtk=5-yul1-0-1hrk6jnl4j3vn800-73b510b032bd1499
Senior Data Analyst,MABZONE TECHNOLOGIES PRIVATE LIMITED,Mohali,N/A,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1209&ao=1136043&s=58&guid=0000018ee869de5cb4ee43ffd5fd5120&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_a42e01e3&cb=1713296236557&jobListingId=1009216910586&jrtk=5-yul1-0-1hrk6jnl4j3vn800-e986bd6709239f48
Senior Data Analyst,Oracle,Bengaluru,₹6L - ₹8L,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1210&ao=1136043&s=58&guid=0000018ee869de5cb4ee43ffd5fd5120&src=GD_JOB_AD&t=SR&vt=w&cs=1_f2808601&cb=1713296236556&jobListingId=1009238177526&jrtk=5-yul1-0-1hrk6jnl4j3vn800-05fbcf39df453117
Data Analyst Trainer,Excelr Solutions,India,N/A,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1211&ao=1136043&s=58&guid=0000018ee869de5cb4ee43ffd5fd5120&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_a428bb38&cb=1713296236559&jobListingId=1009202871784&jrtk=5-yul1-0-1hrk6jnl4j3vn800-438e158c37cf0c01
Research Analyst I - Data Research Operations Team - Night Shift,Findem,Bengaluru,₹3L - ₹5L,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1212&ao=1136043&s=58&guid=0000018ee869de5cb4ee43ffd5fd5120&src=GD_JOB_AD&t=SR&vt=w&cs=1_5f52ff1b&cb=1713296236556&jobListingId=1009232752069&jrtk=5-yul1-0-1hrk6jnl4j3vn800-ff096176deb14436
Project Associate- Bioinformatics (NGS Data Analysis),IIT Madras,Chennai,₹30T - ₹50T,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1213&ao=1136043&s=58&guid=0000018ee869de5cb4ee43ffd5fd5120&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_d41a56e6&cb=1713296236558&jobListingId=1009237015519&jrtk=5-yul1-0-1hrk6jnl4j3vn800-0a83c7b6153fdcc7
Logistics Data Analyst,Rotork,Chennai,₹4L - ₹8L,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1214&ao=1136043&s=58&guid=0000018ee869de5cb4ee43ffd5fd5120&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_5e234231&cb=1713296236558&jobListingId=1009180101045&jrtk=5-yul1-0-1hrk6jnl4j3vn800-f3a8e53c709ea7b1
Senior Business Intelligence / Data Analyst,Turner & Townsend,Bengaluru,₹1L - ₹7L,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1215&ao=1136043&s=58&guid=0000018ee869de5cb4ee43ffd5fd5120&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_cb4f08dc&cb=1713296236558&jobListingId=1009085644390&jrtk=5-yul1-0-1hrk6jnl4j3vn800-8e353f8b65b6efa2
MIS Analyst - Planning Function,Lactalis India,Chennai,₹3L - ₹5L,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1216&ao=1136043&s=58&guid=0000018ee869de5cb4ee43ffd5fd5120&src=GD_JOB_AD&t=SR&vt=w&cs=1_4884a5ec&cb=1713296236557&jobListingId=1009239035618&jrtk=5-yul1-0-1hrk6jnl4j3vn800-fe38c89e7425aa3a
Sr. Market Research Analyst,Metalxperts India Pvt Ltd,Gāndhīnagar,₹3L - ₹13L,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1217&ao=1136043&s=58&guid=0000018ee869de5cb4ee43ffd5fd5120&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_e9e27518&cb=1713296236558&jobListingId=1009233551832&jrtk=5-yul1-0-1hrk6jnl4j3vn800-e039528cb2e05ee8
Senior Data Analyst,Deliveroo,Hyderābād,₹3L - ₹8L,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1218&ao=1136043&s=58&guid=0000018ee869de5cb4ee43ffd5fd5120&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_45dd85aa&cb=1713296236559&jobListingId=1009219420978&jrtk=5-yul1-0-1hrk6jnl4j3vn800-68205e6023eddb63
Operations - Data Analyst,Walkaroo International,Coimbatore,₹3L - ₹7L,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1219&ao=1136043&s=58&guid=0000018ee869de5cb4ee43ffd5fd5120&src=GD_JOB_AD&t=SR&vt=w&cs=1_c1fae791&cb=1713296236559&jobListingId=1009145975390&jrtk=5-yul1-0-1hrk6jnl4j3vn800-476284e92110e621
Analyst - CMG - Technology CoE – Data Integrity & Reporting,Deloitte,Hyderābād,₹4L - ₹7L,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1220&ao=1136043&s=58&guid=0000018ee869de5cb4ee43ffd5fd5120&src=GD_JOB_AD&t=SR&vt=w&cs=1_3101df33&cb=1713296236558&jobListingId=1009228086258&jrtk=5-yul1-0-1hrk6jnl4j3vn800-626fd7c3a46742f7
Business Analyst,Eleanor Technologies,India,₹4L - ₹5L,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1221&ao=1136043&s=58&guid=0000018ee869de5cb4ee43ffd5fd5120&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_95a12ac4&cb=1713296236559&jobListingId=1009235039926&jrtk=5-yul1-0-1hrk6jnl4j3vn800-59a50d2feac36f82
Data Research Analyst,Gophers,Noida,₹5L - ₹8L,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1222&ao=1136043&s=58&guid=0000018ee869de5cb4ee43ffd5fd5120&src=GD_JOB_AD&t=SR&vt=w&cs=1_db74ddf6&cb=1713296236559&jobListingId=1009224435073&jrtk=5-yul1-0-1hrk6jnl4j3vn800-3a34c723b4bf685d
Data Analyst,Vodafone,Pune,₹5L - ₹6L,https://www.glassdoor.co.in/partner/jobListing.htm?pos=1223&ao=1136043&s=58&guid=0000018ee869de5cb4ee43ffd5fd5120&src=GD_JOB_AD&t=SR&vt=w&cs=1_4170f917&cb=1713296236558&jobListingId=1009237054450&jrtk=5-yul1-0-1hrk6jnl4j3vn800-6b4383935a8e84a1
